Object Count,Block Material,X-Coordinate,Y-Coordinate,Z-Coordinate
25906,Stone,-62,117,81
25907,Stone,-62,115,82
25908,Stone,-62,116,82
25909,Stone,-62,117,82
25910,Stone,-62,115,0
25911,Stone,-62,116,0
25912,Stone,-62,117,0
25913,Stone,-62,117,1
25914,Stone,-61,292,7
25915,Stone,-61,291,11
25916,Stone,-61,291,12
25917,Stone,-61,290,15
25918,Stone,-61,289,17
25919,Stone,-61,289,18
25920,Stone,-61,288,20
25921,Stone,-61,287,22
25922,Stone,-61,286,24
25923,Stone,-61,285,26
25924,Stone,-61,284,27
25925,Stone,-61,284,28
25926,Stone,-61,283,29
25927,Stone,-61,282,30
25928,Stone,-61,282,31
25929,Stone,-61,281,32
25930,Stone,-61,280,33
25931,Stone,-61,279,34
25932,Stone,-61,278,35
25933,Stone,-61,279,35
25934,Stone,-61,278,36
25935,Stone,-61,277,37
25936,Stone,-61,276,38
25937,Stone,-61,275,39
25938,Stone,-61,274,40
25939,Stone,-61,273,41
25940,Stone,-61,272,42
25941,Stone,-61,271,43
25942,Stone,-61,270,44
25943,Stone,-61,268,45
25944,Stone,-61,269,45
25945,Stone,-61,268,46
25946,Stone,-61,242,62
25947,Stone,-61,243,62
25948,Stone,-61,240,63
25949,Stone,-61,241,63
25950,Stone,-61,242,63
25951,Stone,-61,238,64
25952,Stone,-61,239,64
25953,Stone,-61,240,64
25954,Stone,-61,236,65
25955,Stone,-61,237,65
25956,Stone,-61,238,65
25957,Stone,-61,236,66
25958,Stone,-61,204,76
25959,Stone,-61,205,76
25960,Stone,-61,206,76
25961,Stone,-61,207,76
25962,Stone,-61,200,77
25963,Stone,-61,201,77
25964,Stone,-61,202,77
25965,Stone,-61,203,77
25966,Stone,-61,204,77
25967,Stone,-61,205,77
25968,Stone,-61,195,78
25969,Stone,-61,196,78
25970,Stone,-61,197,78
25971,Stone,-61,198,78
25972,Stone,-61,199,78
25973,Stone,-61,200,78
25974,Stone,-61,201,78
25975,Stone,-61,190,79
25976,Stone,-61,191,79
25977,Stone,-61,192,79
25978,Stone,-61,193,79
25979,Stone,-61,194,79
25980,Stone,-61,195,79
25981,Stone,-61,196,79
25982,Stone,-61,197,79
25983,Stone,-61,188,80
25984,Stone,-61,189,80
25985,Stone,-61,190,80
25986,Stone,-61,191,80
25987,Stone,-61,192,80
25988,Stone,-61,8,34
25989,Stone,-61,8,35
25990,Stone,-61,9,35
25991,Stone,-61,9,36
25992,Stone,-61,10,37
25993,Stone,-61,11,38
25994,Stone,-61,12,39
25995,Stone,-61,13,40
25996,Stone,-61,30,54
25997,Stone,-61,31,54
25998,Stone,-61,31,55
25999,Stone,-61,32,55
26000,Stone,-61,32,56
26001,Stone,-61,33,56
26002,Stone,-61,34,56
26003,Stone,-61,34,57
26004,Stone,-61,60,69
26005,Stone,-61,61,69
26006,Stone,-61,60,70
26007,Stone,-61,61,70
26008,Stone,-61,62,70
26009,Stone,-61,63,70
26010,Stone,-61,63,71
26011,Stone,-61,83,76
26012,Stone,-61,83,77
26013,Stone,-61,84,77
26014,Stone,-61,85,77
26015,Stone,-61,86,77
26016,Stone,-61,87,77
26017,Stone,-61,86,78
26018,Stone,-61,87,78
26019,Stone,-61,88,78
26020,Stone,-61,89,78
26021,Stone,-61,90,78
26022,Stone,-61,91,78
26023,Stone,-61,90,79
26024,Stone,-61,91,79
26025,Stone,-61,183,80
26026,Stone,-61,177,81
26027,Stone,-61,178,81
26028,Stone,-61,179,81
26029,Stone,-61,180,81
26030,Stone,-61,181,81
26031,Stone,-61,182,81
26032,Stone,-61,183,81
26033,Stone,-61,177,82
26034,Stone,-61,178,82
26035,Stone,-61,172,81
26036,Stone,-61,173,81
26037,Stone,-61,172,82
26038,Stone,-61,173,82
26039,Stone,-61,157,78
26040,Stone,-61,158,78
26041,Stone,-61,158,79
26042,Stone,-61,162,80
26043,Stone,-61,163,80
26044,Stone,-61,163,81
26045,Stone,-61,162,3
26046,Stone,-61,163,3
26047,Stone,-61,162,4
26048,Stone,-61,158,5
26049,Stone,-61,157,6
26050,Stone,-61,158,6
26051,Stone,-61,177,-1
26052,Stone,-61,172,0
26053,Stone,-61,173,0
26054,Stone,-61,149,73
26055,Stone,-61,151,74
26056,Stone,-61,153,75
26057,Stone,-61,153,76
26058,Stone,-61,151,9
26059,Stone,-61,153,8
26060,Stone,-61,149,10
26061,Stone,-61,143,71
26062,Stone,-61,143,72
26063,Stone,-61,139,72
26064,Stone,-61,140,72
26065,Stone,-61,141,72
26066,Stone,-61,137,73
26067,Stone,-61,138,73
26068,Stone,-61,139,73
26069,Stone,-61,136,74
26070,Stone,-61,137,74
26071,Stone,-61,136,75
26072,Stone,-61,136,9
26073,Stone,-61,137,9
26074,Stone,-61,137,10
26075,Stone,-61,138,10
26076,Stone,-61,139,10
26077,Stone,-61,140,10
26078,Stone,-61,140,11
26079,Stone,-61,141,11
26080,Stone,-61,143,11
26081,Stone,-61,126,79
26082,Stone,-61,127,79
26083,Stone,-61,126,80
26084,Stone,-61,127,80
26085,Stone,-61,129,78
26086,Stone,-61,129,79
26087,Stone,-61,134,75
26088,Stone,-61,134,76
26089,Stone,-61,134,8
26090,Stone,-61,126,4
26091,Stone,-61,127,4
26092,Stone,-61,127,5
26093,Stone,-61,129,5
26094,Stone,-61,129,6
26095,Stone,-61,101,80
26096,Stone,-61,102,80
26097,Stone,-61,103,80
26098,Stone,-61,104,80
26099,Stone,-61,101,81
26100,Stone,-61,102,81
26101,Stone,-61,103,81
26102,Stone,-61,104,81
26103,Stone,-61,105,81
26104,Stone,-61,106,81
26105,Stone,-61,107,81
26106,Stone,-61,108,81
26107,Stone,-61,109,81
26108,Stone,-61,110,81
26109,Stone,-61,109,82
26110,Stone,-61,110,82
26111,Stone,-61,113,81
26112,Stone,-61,114,81
26113,Stone,-61,115,81
26114,Stone,-61,116,81
26115,Stone,-61,113,82
26116,Stone,-61,114,82
26117,Stone,-61,115,82
26118,Stone,-61,116,82
26119,Stone,-61,113,-1
26120,Stone,-61,113,0
26121,Stone,-61,114,0
26122,Stone,-61,115,0
26123,Stone,-61,116,0
26124,Stone,-61,116,1
26125,Stone,-61,110,-1
26126,Stone,-60,292,7
26127,Stone,-60,292,8
26128,Stone,-60,291,12
26129,Stone,-60,290,15
26130,Stone,-60,289,18
26131,Stone,-60,288,20
26132,Stone,-60,287,22
26133,Stone,-60,287,23
26134,Stone,-60,286,24
26135,Stone,-60,285,26
26136,Stone,-60,284,27
26137,Stone,-60,284,28
26138,Stone,-60,283,29
26139,Stone,-60,282,30
26140,Stone,-60,282,31
26141,Stone,-60,281,32
26142,Stone,-60,280,33
26143,Stone,-60,279,34
26144,Stone,-60,280,34
26145,Stone,-60,279,35
26146,Stone,-60,278,36
26147,Stone,-60,277,37
26148,Stone,-60,276,38
26149,Stone,-60,275,39
26150,Stone,-60,274,40
26151,Stone,-60,273,41
26152,Stone,-60,272,42
26153,Stone,-60,271,43
26154,Stone,-60,270,44
26155,Stone,-60,269,45
26156,Stone,-60,268,46
26157,Stone,-60,241,63
26158,Stone,-60,242,63
26159,Stone,-60,238,64
26160,Stone,-60,239,64
26161,Stone,-60,240,64
26162,Stone,-60,241,64
26163,Stone,-60,236,65
26164,Stone,-60,237,65
26165,Stone,-60,238,65
26166,Stone,-60,239,65
26167,Stone,-60,236,66
26168,Stone,-60,204,76
26169,Stone,-60,205,76
26170,Stone,-60,206,76
26171,Stone,-60,207,76
26172,Stone,-60,200,77
26173,Stone,-60,201,77
26174,Stone,-60,202,77
26175,Stone,-60,203,77
26176,Stone,-60,204,77
26177,Stone,-60,205,77
26178,Stone,-60,196,78
26179,Stone,-60,197,78
26180,Stone,-60,198,78
26181,Stone,-60,199,78
26182,Stone,-60,200,78
26183,Stone,-60,201,78
26184,Stone,-60,190,79
26185,Stone,-60,191,79
26186,Stone,-60,192,79
26187,Stone,-60,193,79
26188,Stone,-60,194,79
26189,Stone,-60,195,79
26190,Stone,-60,196,79
26191,Stone,-60,197,79
26192,Stone,-60,184,80
26193,Stone,-60,185,80
26194,Stone,-60,186,80
26195,Stone,-60,187,80
26196,Stone,-60,188,80
26197,Stone,-60,189,80
26198,Stone,-60,190,80
26199,Stone,-60,191,80
26200,Stone,-60,192,80
26201,Stone,-60,177,81
26202,Stone,-60,178,81
26203,Stone,-60,179,81
26204,Stone,-60,180,81
26205,Stone,-60,181,81
26206,Stone,-60,182,81
26207,Stone,-60,183,81
26208,Stone,-60,184,81
26209,Stone,-60,185,81
26210,Stone,-60,186,81
26211,Stone,-60,177,82
26212,Stone,-60,178,82
26213,Stone,-60,9,36
26214,Stone,-60,10,37
26215,Stone,-60,11,38
26216,Stone,-60,12,39
26217,Stone,-60,13,40
26218,Stone,-60,14,41
26219,Stone,-60,30,54
26220,Stone,-60,31,55
26221,Stone,-60,32,55
26222,Stone,-60,32,56
26223,Stone,-60,33,56
26224,Stone,-60,34,56
26225,Stone,-60,34,57
26226,Stone,-60,60,69
26227,Stone,-60,60,70
26228,Stone,-60,61,70
26229,Stone,-60,62,70
26230,Stone,-60,63,70
26231,Stone,-60,63,71
26232,Stone,-60,83,76
26233,Stone,-60,83,77
26234,Stone,-60,84,77
26235,Stone,-60,85,77
26236,Stone,-60,86,77
26237,Stone,-60,87,77
26238,Stone,-60,86,78
26239,Stone,-60,87,78
26240,Stone,-60,88,78
26241,Stone,-60,89,78
26242,Stone,-60,90,78
26243,Stone,-60,91,78
26244,Stone,-60,90,79
26245,Stone,-60,91,79
26246,Stone,-60,92,79
26247,Stone,-60,93,79
26248,Stone,-60,94,79
26249,Stone,-60,178,-2
26250,Stone,-60,177,-1
26251,Stone,-60,178,-1
26252,Stone,-60,170,81
26253,Stone,-60,171,81
26254,Stone,-60,170,82
26255,Stone,-60,171,82
26256,Stone,-60,158,78
26257,Stone,-60,162,79
26258,Stone,-60,162,80
26259,Stone,-60,163,80
26260,Stone,-60,164,80
26261,Stone,-60,165,80
26262,Stone,-60,164,81
26263,Stone,-60,165,81
26264,Stone,-60,165,2
26265,Stone,-60,163,3
26266,Stone,-60,164,3
26267,Stone,-60,165,3
26268,Stone,-60,162,4
26269,Stone,-60,163,4
26270,Stone,-60,158,6
26271,Stone,-60,171,0
26272,Stone,-60,170,1
26273,Stone,-60,171,1
26274,Stone,-60,150,72
26275,Stone,-60,150,73
26276,Stone,-60,153,74
26277,Stone,-60,153,75
26278,Stone,-60,154,75
26279,Stone,-60,154,76
26280,Stone,-60,150,10
26281,Stone,-60,150,11
26282,Stone,-60,153,8
26283,Stone,-60,154,8
26284,Stone,-60,153,9
26285,Stone,-60,144,69
26286,Stone,-60,144,70
26287,Stone,-60,148,71
26288,Stone,-60,148,11
26289,Stone,-60,148,12
26290,Stone,-60,144,12
26291,Stone,-60,144,13
26292,Stone,-60,139,71
26293,Stone,-60,135,74
26294,Stone,-60,139,11
26295,Stone,-60,139,12
26296,Stone,-60,128,78
26297,Stone,-60,126,79
26298,Stone,-60,127,79
26299,Stone,-60,128,79
26300,Stone,-60,126,80
26301,Stone,-60,131,76
26302,Stone,-60,130,77
26303,Stone,-60,131,77
26304,Stone,-60,135,9
26305,Stone,-60,135,10
26306,Stone,-60,99,80
26307,Stone,-60,100,80
26308,Stone,-60,101,80
26309,Stone,-60,102,80
26310,Stone,-60,103,80
26311,Stone,-60,101,81
26312,Stone,-60,102,81
26313,Stone,-60,103,81
26314,Stone,-60,104,81
26315,Stone,-60,105,81
26316,Stone,-60,106,81
26317,Stone,-60,107,81
26318,Stone,-60,108,81
26319,Stone,-60,109,81
26320,Stone,-60,110,81
26321,Stone,-60,111,81
26322,Stone,-60,112,81
26323,Stone,-60,113,81
26324,Stone,-60,114,81
26325,Stone,-60,115,81
26326,Stone,-60,116,81
26327,Stone,-60,109,82
26328,Stone,-60,110,82
26329,Stone,-60,111,82
26330,Stone,-60,112,82
26331,Stone,-60,113,82
26332,Stone,-60,114,82
26333,Stone,-60,115,82
26334,Stone,-60,116,82
26335,Stone,-60,126,4
26336,Stone,-60,126,5
26337,Stone,-60,127,5
26338,Stone,-60,128,5
26339,Stone,-60,128,6
26340,Stone,-60,130,6
26341,Stone,-60,130,7
26342,Stone,-60,131,7
26343,Stone,-60,109,-2
26344,Stone,-60,109,-1
26345,Stone,-60,110,-1
26346,Stone,-60,111,-1
26347,Stone,-60,112,-1
26348,Stone,-60,113,-1
26349,Stone,-60,112,0
26350,Stone,-60,113,0
26351,Stone,-60,114,0
26352,Stone,-60,115,0
26353,Stone,-60,116,0
26354,Stone,-60,116,1
26355,Stone,-59,292,8
26356,Stone,-59,291,12
26357,Stone,-59,290,15
26358,Stone,-59,290,16
26359,Stone,-59,289,18
26360,Stone,-59,288,20
26361,Stone,-59,288,21
26362,Stone,-59,287,22
26363,Stone,-59,287,23
26364,Stone,-59,286,24
26365,Stone,-59,286,25
26366,Stone,-59,285,26
26367,Stone,-59,284,27
26368,Stone,-59,284,28
26369,Stone,-59,283,29
26370,Stone,-59,282,30
26371,Stone,-59,282,31
26372,Stone,-59,281,32
26373,Stone,-59,280,33
26374,Stone,-59,279,34
26375,Stone,-59,280,34
26376,Stone,-59,279,35
26377,Stone,-59,278,36
26378,Stone,-59,277,37
26379,Stone,-59,276,38
26380,Stone,-59,275,39
26381,Stone,-59,274,40
26382,Stone,-59,273,41
26383,Stone,-59,274,41
26384,Stone,-59,272,42
26385,Stone,-59,273,42
26386,Stone,-59,271,43
26387,Stone,-59,272,43
26388,Stone,-59,270,44
26389,Stone,-59,269,45
26390,Stone,-59,241,63
26391,Stone,-59,242,63
26392,Stone,-59,239,64
26393,Stone,-59,240,64
26394,Stone,-59,241,64
26395,Stone,-59,236,65
26396,Stone,-59,237,65
26397,Stone,-59,238,65
26398,Stone,-59,239,65
26399,Stone,-59,235,66
26400,Stone,-59,236,66
26401,Stone,-59,237,66
26402,Stone,-59,192,79
26403,Stone,-59,193,79
26404,Stone,-59,194,79
26405,Stone,-59,192,80
26406,Stone,-59,204,76
26407,Stone,-59,205,76
26408,Stone,-59,206,76
26409,Stone,-59,207,76
26410,Stone,-59,201,77
26411,Stone,-59,202,77
26412,Stone,-59,203,77
26413,Stone,-59,204,77
26414,Stone,-59,205,77
26415,Stone,-59,200,78
26416,Stone,-59,201,78
26417,Stone,-59,10,37
26418,Stone,-59,11,38
26419,Stone,-59,12,39
26420,Stone,-59,13,40
26421,Stone,-59,13,41
26422,Stone,-59,14,41
26423,Stone,-59,14,42
26424,Stone,-59,15,42
26425,Stone,-59,15,43
26426,Stone,-59,29,53
26427,Stone,-59,29,54
26428,Stone,-59,30,54
26429,Stone,-59,31,55
26430,Stone,-59,32,55
26431,Stone,-59,32,56
26432,Stone,-59,33,56
26433,Stone,-59,34,57
26434,Stone,-59,59,69
26435,Stone,-59,60,69
26436,Stone,-59,60,70
26437,Stone,-59,61,70
26438,Stone,-59,62,70
26439,Stone,-59,63,70
26440,Stone,-59,63,71
26441,Stone,-59,83,76
26442,Stone,-59,83,77
26443,Stone,-59,84,77
26444,Stone,-59,85,77
26445,Stone,-59,86,77
26446,Stone,-59,87,77
26447,Stone,-59,86,78
26448,Stone,-59,87,78
26449,Stone,-59,88,78
26450,Stone,-59,89,78
26451,Stone,-59,90,78
26452,Stone,-59,91,78
26453,Stone,-59,90,79
26454,Stone,-59,91,79
26455,Stone,-59,92,79
26456,Stone,-59,93,79
26457,Stone,-59,94,79
26458,Stone,-59,95,79
26459,Stone,-59,95,80
26460,Stone,-59,191,79
26461,Stone,-59,184,80
26462,Stone,-59,185,80
26463,Stone,-59,186,80
26464,Stone,-59,187,80
26465,Stone,-59,188,80
26466,Stone,-59,189,80
26467,Stone,-59,190,80
26468,Stone,-59,191,80
26469,Stone,-59,180,81
26470,Stone,-59,181,81
26471,Stone,-59,182,81
26472,Stone,-59,183,81
26473,Stone,-59,184,81
26474,Stone,-59,185,81
26475,Stone,-59,186,81
26476,Stone,-59,96,79
26477,Stone,-59,96,80
26478,Stone,-59,97,80
26479,Stone,-59,98,80
26480,Stone,-59,99,80
26481,Stone,-59,100,80
26482,Stone,-59,101,80
26483,Stone,-59,102,80
26484,Stone,-59,103,80
26485,Stone,-59,101,81
26486,Stone,-59,102,81
26487,Stone,-59,103,81
26488,Stone,-59,104,81
26489,Stone,-59,105,81
26490,Stone,-59,106,81
26491,Stone,-59,107,81
26492,Stone,-59,108,81
26493,Stone,-59,109,81
26494,Stone,-59,110,81
26495,Stone,-59,111,81
26496,Stone,-59,112,81
26497,Stone,-59,113,81
26498,Stone,-59,114,81
26499,Stone,-59,115,81
26500,Stone,-59,109,82
26501,Stone,-59,110,82
26502,Stone,-59,111,82
26503,Stone,-59,112,82
26504,Stone,-59,113,82
26505,Stone,-59,114,82
26506,Stone,-59,115,82
26507,Stone,-59,176,81
26508,Stone,-59,177,81
26509,Stone,-59,178,81
26510,Stone,-59,176,82
26511,Stone,-59,177,82
26512,Stone,-59,178,82
26513,Stone,-59,176,-1
26514,Stone,-59,177,-1
26515,Stone,-59,178,-1
26516,Stone,-59,176,0
26517,Stone,-59,161,79
26518,Stone,-59,162,79
26519,Stone,-59,162,80
26520,Stone,-59,163,80
26521,Stone,-59,164,80
26522,Stone,-59,165,80
26523,Stone,-59,166,80
26524,Stone,-59,165,81
26525,Stone,-59,166,81
26526,Stone,-59,167,81
26527,Stone,-59,168,81
26528,Stone,-59,169,81
26529,Stone,-59,169,82
26530,Stone,-59,158,77
26531,Stone,-59,158,78
26532,Stone,-59,168,1
26533,Stone,-59,169,1
26534,Stone,-59,166,2
26535,Stone,-59,167,2
26536,Stone,-59,168,2
26537,Stone,-59,169,2
26538,Stone,-59,164,3
26539,Stone,-59,165,3
26540,Stone,-59,166,3
26541,Stone,-59,162,4
26542,Stone,-59,163,4
26543,Stone,-59,164,4
26544,Stone,-59,161,5
26545,Stone,-59,162,5
26546,Stone,-59,158,6
26547,Stone,-59,158,7
26548,Stone,-59,150,71
26549,Stone,-59,153,73
26550,Stone,-59,153,74
26551,Stone,-59,154,74
26552,Stone,-59,154,75
26553,Stone,-59,150,11
26554,Stone,-59,150,12
26555,Stone,-59,153,9
26556,Stone,-59,154,9
26557,Stone,-59,153,10
26558,Stone,-59,142,67
26559,Stone,-59,142,68
26560,Stone,-59,145,67
26561,Stone,-59,145,68
26562,Stone,-59,146,68
26563,Stone,-59,148,69
26564,Stone,-59,148,13
26565,Stone,-59,145,14
26566,Stone,-59,146,14
26567,Stone,-59,145,15
26568,Stone,-59,142,14
26569,Stone,-59,142,15
26570,Stone,-59,139,69
26571,Stone,-59,139,13
26572,Stone,-59,136,71
26573,Stone,-59,136,72
26574,Stone,-59,136,11
26575,Stone,-59,127,78
26576,Stone,-59,128,78
26577,Stone,-59,126,79
26578,Stone,-59,127,79
26579,Stone,-59,130,76
26580,Stone,-59,129,77
26581,Stone,-59,130,77
26582,Stone,-59,129,78
26583,Stone,-59,126,5
26584,Stone,-59,127,5
26585,Stone,-59,127,6
26586,Stone,-59,128,6
26587,Stone,-59,129,6
26588,Stone,-59,129,7
26589,Stone,-59,130,7
26590,Stone,-59,109,-1
26591,Stone,-59,110,-1
26592,Stone,-59,111,-1
26593,Stone,-59,112,-1
26594,Stone,-59,111,0
26595,Stone,-59,112,0
26596,Stone,-59,113,0
26597,Stone,-59,114,0
26598,Stone,-59,115,0
26599,Stone,-59,115,1
26600,Stone,-58,293,-1
26601,Stone,-58,292,8
26602,Stone,-58,291,12
26603,Stone,-58,290,15
26604,Stone,-58,290,16
26605,Stone,-58,289,18
26606,Stone,-58,289,19
26607,Stone,-58,288,20
26608,Stone,-58,288,21
26609,Stone,-58,287,22
26610,Stone,-58,287,23
26611,Stone,-58,286,24
26612,Stone,-58,286,25
26613,Stone,-58,285,26
26614,Stone,-58,284,28
26615,Stone,-58,283,29
26616,Stone,-58,283,30
26617,Stone,-58,282,31
26618,Stone,-58,281,32
26619,Stone,-58,280,33
26620,Stone,-58,280,34
26621,Stone,-58,279,35
26622,Stone,-58,278,36
26623,Stone,-58,277,37
26624,Stone,-58,276,38
26625,Stone,-58,275,39
26626,Stone,-58,274,40
26627,Stone,-58,275,40
26628,Stone,-58,273,41
26629,Stone,-58,274,41
26630,Stone,-58,272,42
26631,Stone,-58,273,42
26632,Stone,-58,271,43
26633,Stone,-58,272,43
26634,Stone,-58,270,44
26635,Stone,-58,271,44
26636,Stone,-58,241,63
26637,Stone,-58,242,63
26638,Stone,-58,239,64
26639,Stone,-58,240,64
26640,Stone,-58,241,64
26641,Stone,-58,237,65
26642,Stone,-58,238,65
26643,Stone,-58,239,65
26644,Stone,-58,235,66
26645,Stone,-58,236,66
26646,Stone,-58,237,66
26647,Stone,-58,208,75
26648,Stone,-58,205,76
26649,Stone,-58,206,76
26650,Stone,-58,207,76
26651,Stone,-58,208,76
26652,Stone,-58,202,77
26653,Stone,-58,203,77
26654,Stone,-58,204,77
26655,Stone,-58,205,77
26656,Stone,-58,206,77
26657,Stone,-58,202,78
26658,Stone,-58,10,37
26659,Stone,-58,11,38
26660,Stone,-58,11,39
26661,Stone,-58,12,39
26662,Stone,-58,12,40
26663,Stone,-58,13,40
26664,Stone,-58,13,41
26665,Stone,-58,14,41
26666,Stone,-58,14,42
26667,Stone,-58,15,42
26668,Stone,-58,15,43
26669,Stone,-58,16,43
26670,Stone,-58,16,44
26671,Stone,-58,29,53
26672,Stone,-58,29,54
26673,Stone,-58,30,54
26674,Stone,-58,30,55
26675,Stone,-58,31,55
26676,Stone,-58,32,55
26677,Stone,-58,32,56
26678,Stone,-58,33,56
26679,Stone,-58,34,57
26680,Stone,-58,59,69
26681,Stone,-58,60,69
26682,Stone,-58,60,70
26683,Stone,-58,61,70
26684,Stone,-58,62,70
26685,Stone,-58,63,70
26686,Stone,-58,62,71
26687,Stone,-58,63,71
26688,Stone,-58,83,77
26689,Stone,-58,84,77
26690,Stone,-58,85,77
26691,Stone,-58,86,77
26692,Stone,-58,85,78
26693,Stone,-58,86,78
26694,Stone,-58,87,78
26695,Stone,-58,88,78
26696,Stone,-58,89,78
26697,Stone,-58,90,78
26698,Stone,-58,91,78
26699,Stone,-58,90,79
26700,Stone,-58,91,79
26701,Stone,-58,92,79
26702,Stone,-58,93,79
26703,Stone,-58,94,79
26704,Stone,-58,95,79
26705,Stone,-58,94,80
26706,Stone,-58,95,80
26707,Stone,-58,191,79
26708,Stone,-58,184,80
26709,Stone,-58,185,80
26710,Stone,-58,186,80
26711,Stone,-58,187,80
26712,Stone,-58,188,80
26713,Stone,-58,189,80
26714,Stone,-58,190,80
26715,Stone,-58,191,80
26716,Stone,-58,181,81
26717,Stone,-58,182,81
26718,Stone,-58,183,81
26719,Stone,-58,184,81
26720,Stone,-58,185,81
26721,Stone,-58,186,81
26722,Stone,-58,187,81
26723,Stone,-58,96,79
26724,Stone,-58,96,80
26725,Stone,-58,97,80
26726,Stone,-58,98,80
26727,Stone,-58,99,80
26728,Stone,-58,100,80
26729,Stone,-58,101,80
26730,Stone,-58,102,80
26731,Stone,-58,103,80
26732,Stone,-58,100,81
26733,Stone,-58,101,81
26734,Stone,-58,102,81
26735,Stone,-58,103,81
26736,Stone,-58,176,81
26737,Stone,-58,176,82
26738,Stone,-58,176,-1
26739,Stone,-58,176,0
26740,Stone,-58,165,80
26741,Stone,-58,166,80
26742,Stone,-58,165,81
26743,Stone,-58,166,81
26744,Stone,-58,167,81
26745,Stone,-58,168,81
26746,Stone,-58,158,76
26747,Stone,-58,158,77
26748,Stone,-58,159,77
26749,Stone,-58,159,78
26750,Stone,-58,160,78
26751,Stone,-58,155,74
26752,Stone,-58,155,75
26753,Stone,-58,160,5
26754,Stone,-58,159,6
26755,Stone,-58,160,6
26756,Stone,-58,158,7
26757,Stone,-58,159,7
26758,Stone,-58,166,2
26759,Stone,-58,167,2
26760,Stone,-58,168,2
26761,Stone,-58,165,3
26762,Stone,-58,166,3
26763,Stone,-58,167,3
26764,Stone,-58,150,69
26765,Stone,-58,152,71
26766,Stone,-58,146,65
26767,Stone,-58,147,66
26768,Stone,-58,148,67
26769,Stone,-58,147,15
26770,Stone,-58,148,15
26771,Stone,-58,146,16
26772,Stone,-58,147,16
26773,Stone,-58,146,17
26774,Stone,-58,155,9
26775,Stone,-58,152,11
26776,Stone,-58,152,12
26777,Stone,-58,150,13
26778,Stone,-58,141,65
26779,Stone,-58,140,66
26780,Stone,-58,139,67
26781,Stone,-58,139,15
26782,Stone,-58,140,15
26783,Stone,-58,140,16
26784,Stone,-58,141,16
26785,Stone,-58,141,17
26786,Stone,-58,133,73
26787,Stone,-58,132,74
26788,Stone,-58,131,75
26789,Stone,-58,137,69
26790,Stone,-58,136,70
26791,Stone,-58,131,8
26792,Stone,-58,131,9
26793,Stone,-58,132,9
26794,Stone,-58,133,10
26795,Stone,-58,136,12
26796,Stone,-58,136,13
26797,Stone,-58,137,13
26798,Stone,-58,110,81
26799,Stone,-58,111,81
26800,Stone,-58,112,81
26801,Stone,-58,113,81
26802,Stone,-58,114,81
26803,Stone,-58,115,81
26804,Stone,-58,110,82
26805,Stone,-58,111,82
26806,Stone,-58,112,82
26807,Stone,-58,113,82
26808,Stone,-58,114,82
26809,Stone,-58,115,82
26810,Stone,-58,128,77
26811,Stone,-58,126,78
26812,Stone,-58,127,78
26813,Stone,-58,128,78
26814,Stone,-58,126,79
26815,Stone,-58,126,5
26816,Stone,-58,127,5
26817,Stone,-58,127,6
26818,Stone,-58,128,6
26819,Stone,-58,128,7
26820,Stone,-58,110,-1
26821,Stone,-58,111,-1
26822,Stone,-58,112,-1
26823,Stone,-58,111,0
26824,Stone,-58,112,0
26825,Stone,-58,113,0
26826,Stone,-58,114,0
26827,Stone,-58,115,0
26828,Stone,-58,115,1
26829,Stone,-57,293,0
26830,Stone,-57,292,8
26831,Stone,-57,291,12
26832,Stone,-57,291,13
26833,Stone,-57,290,15
26834,Stone,-57,290,16
26835,Stone,-57,289,18
26836,Stone,-57,289,19
26837,Stone,-57,288,20
26838,Stone,-57,288,21
26839,Stone,-57,287,22
26840,Stone,-57,287,23
26841,Stone,-57,286,24
26842,Stone,-57,286,25
26843,Stone,-57,285,26
26844,Stone,-57,285,27
26845,Stone,-57,284,28
26846,Stone,-57,283,29
26847,Stone,-57,283,30
26848,Stone,-57,282,31
26849,Stone,-57,281,32
26850,Stone,-57,280,33
26851,Stone,-57,281,33
26852,Stone,-57,280,34
26853,Stone,-57,279,35
26854,Stone,-57,278,36
26855,Stone,-57,277,37
26856,Stone,-57,276,38
26857,Stone,-57,275,39
26858,Stone,-57,276,39
26859,Stone,-57,274,40
26860,Stone,-57,275,40
26861,Stone,-57,273,41
26862,Stone,-57,274,41
26863,Stone,-57,272,42
26864,Stone,-57,273,42
26865,Stone,-57,271,43
26866,Stone,-57,272,43
26867,Stone,-57,270,44
26868,Stone,-57,271,44
26869,Stone,-57,270,45
26870,Stone,-57,241,63
26871,Stone,-57,239,64
26872,Stone,-57,240,64
26873,Stone,-57,241,64
26874,Stone,-57,237,65
26875,Stone,-57,238,65
26876,Stone,-57,239,65
26877,Stone,-57,234,66
26878,Stone,-57,235,66
26879,Stone,-57,236,66
26880,Stone,-57,237,66
26881,Stone,-57,234,67
26882,Stone,-57,235,67
26883,Stone,-57,205,76
26884,Stone,-57,206,76
26885,Stone,-57,207,76
26886,Stone,-57,208,76
26887,Stone,-57,203,77
26888,Stone,-57,204,77
26889,Stone,-57,205,77
26890,Stone,-57,206,77
26891,Stone,-57,11,38
26892,Stone,-57,11,39
26893,Stone,-57,12,39
26894,Stone,-57,12,40
26895,Stone,-57,13,40
26896,Stone,-57,13,41
26897,Stone,-57,14,41
26898,Stone,-57,14,42
26899,Stone,-57,15,42
26900,Stone,-57,15,43
